5,0.75,24.550849,0.16091,-0.64124,-0.944155
5,0.75,23.761903,0.151263,-0.631949,-0.950113
5,0.75,24.371261,0.162377,-0.464418,-0.781494
5,0.75,24.269523,0.155311,-0.441792,-0.859133
5,0.75,24.610401,0.148594,-0.493025,-0.847533
5,0.75,23.521802,0.152624,-0.573469,-0.839809
5,0.75,24.164421,0.157748,-0.330434,-0.845868
5,0.75,24.333297,0.15133,-0.262922,-0.8268
5,0.75,24.289474,0.150807,-0.452696,-0.748275
5,0.75,24.767047,0.148688,-0.368327,-0.806694
,,,,,0.063509964385651
